prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04,153,29.0,4.0,25.0,15.0,4.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,4.0,1.0,0.0,19.0,330.0,0.0,2.0,1.0,1.0
0.04,154,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,333.0,0.0,2.0,3.0,1.0
0.04,155,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,333.0,0.0,0.0,0.0,1.0
0.04,156,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,334.0,0.0,1.0,1.0,1.0
0.04,157,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,19.0,336.0,0.0,3.0,2.0,1.0
0.04,158,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,340.0,0.0,3.0,4.0,1.0
0.04,159,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,19.0,341.0,0.0,2.0,1.0,1.0
0.04,160,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,19.0,346.0,0.0,5.0,5.0,1.0
0.04,161,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,347.0,0.0,0.0,1.0,1.0
0.04,162,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,1.0,0.0,19.0,348.0,0.0,2.0,1.0,1.0
0.04,163,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,19.0,353.0,0.0,4.0,5.0,1.0
0.04,164,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,1.0,0.0,19.0,354.0,0.0,2.0,1.0,1.0
0.04,165,28.0,0.0,28.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,28.0,0.0,1.0,0.0,19.0,356.0,0.0,3.0,2.0,1.0
0.04,166,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,359.0,0.0,1.0,3.0,1.0
0.04,167,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,360.0,0.0,1.0,1.0,1.0
0.04,168,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,363.0,0.0,3.0,3.0,1.0
0.04,169,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,363.0,0.0,0.0,0.0,1.0
0.04,170,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,19.0,363.0,0.0,1.0,0.0,1.0
0.04,171,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,19.0,365.0,0.0,2.0,2.0,1.0
0.04,172,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,370.0,0.0,4.0,5.0,1.0
0.04,173,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,371.0,0.0,1.0,1.0,1.0
0.04,174,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,19.0,375.0,0.0,5.0,4.0,1.0
0.04,175,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,377.0,0.0,1.0,2.0,1.0
0.04,176,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,378.0,0.0,1.0,1.0,1.0
0.04,177,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,383.0,0.0,5.0,5.0,1.0
0.04,178,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,384.0,0.0,1.0,1.0,1.0
0.04,179,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,386.0,0.0,2.0,2.0,1.0
0.04,180,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,19.0,389.0,0.0,3.0,3.0,1.0
0.04,181,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,20.0,390.0,0.0,1.0,1.0,1.0
0.04,182,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,393.0,0.0,3.0,3.0,1.0
0.04,183,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,393.0,0.0,0.0,0.0,1.0
0.04,184,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,393.0,0.0,0.0,0.0,1.0
0.04,185,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,395.0,0.0,2.0,2.0,1.0
0.04,186,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,400.0,0.0,5.0,5.0,1.0
0.04,187,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,401.0,0.0,1.0,1.0,1.0
0.04,188,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,405.0,0.0,4.0,4.0,1.0
0.04,189,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,407.0,0.0,2.0,2.0,1.0
0.04,190,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,408.0,0.0,1.0,1.0,1.0
0.04,191,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,22.0,412.0,0.0,5.0,4.0,1.0
0.04,192,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,22.0,414.0,0.0,1.0,2.0,1.0
0.04,193,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,1.0,30.0,30.0,3.0,0.0,0.0,22.0,416.0,0.0,2.0,2.0,1.0
0.04,194,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,1.0,30.0,30.0,3.0,0.0,0.0,22.0,419.0,0.0,3.0,3.0,1.0
0.04,195,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,22.0,420.0,0.0,1.0,1.0,1.0
0.04,196,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,423.0,0.0,3.0,3.0,1.0
0.04,197,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,423.0,0.0,0.0,0.0,1.0
0.04,198,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,423.0,0.0,0.0,0.0,1.0
0.04,199,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,425.0,0.0,2.0,2.0,1.0
0.04,200,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,430.0,0.0,5.0,5.0,1.0
0.04,201,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,431.0,0.0,1.0,1.0,1.0
0.04,202,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,1.0,0.0,22.0,434.0,0.0,4.0,3.0,1.0
0.04,203,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,22.0,437.0,0.0,2.0,3.0,1.0
0.04,204,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,1.0,23.0,438.0,0.0,1.0,1.0,1.0
0.04,205,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,442.0,1.0,4.0,4.0,1.0
0.04,206,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,443.0,1.0,1.0,1.0,1.0
0.04,207,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,445.0,1.0,2.0,2.0,1.0
0.04,208,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,448.0,1.0,3.0,3.0,1.0
0.04,209,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,449.0,1.0,1.0,1.0,1.0
0.04,210,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,452.0,1.0,3.0,3.0,1.0
0.04,211,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,452.0,1.0,0.0,0.0,1.0
0.04,212,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,23.0,452.0,1.0,0.0,0.0,1.0
0.04,213,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,1.0,30.0,30.0,3.0,0.0,0.0,26.0,455.0,1.0,3.0,3.0,1.0
0.04,214,29.0,5.0,24.0,15.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,29.0,5.0,1.0,0.0,28.0,459.0,1.0,5.0,4.0,1.0
0.04,215,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,28.0,461.0,1.0,1.0,2.0,1.0
0.04,216,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,28.0,464.0,1.0,3.0,3.0,1.0
0.04,217,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,28.0,467.0,1.0,3.0,3.0,1.0
0.04,218,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,28.0,468.0,1.0,1.0,1.0,1.0
0.04,219,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,28.0,472.0,1.0,4.0,4.0,1.0
0.04,220,29.0,5.0,24.0,16.0,5.0,5.0,19.0,0.0,30.0,1.0,30.0,29.0,5.0,0.0,0.0,28.0,472.0,1.0,1.0,0.0,1.0
0.04,221,29.0,5.0,24.0,15.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,5.0,1.0,0.0,28.0,474.0,1.0,2.0,2.0,1.0
0.04,222,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,5.0,0.0,0.0,28.0,478.0,1.0,3.0,4.0,1.0
0.04,223,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,5.0,0.0,0.0,28.0,479.0,1.0,1.0,1.0,1.0
0.04,224,29.0,5.0,24.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,5.0,0.0,0.0,28.0,481.0,1.0,3.0,2.0,1.0
0.04,225,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,5.0,0.0,0.0,28.0,482.0,1.0,0.0,1.0,1.0
0.04,226,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,5.0,0.0,0.0,28.0,482.0,1.0,0.0,0.0,1.0
0.04,227,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,28.0,484.0,1.0,3.0,2.0,1.0
0.04,228,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,489.0,1.0,4.0,5.0,1.0
0.04,229,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,491.0,1.0,2.0,2.0,1.0
0.04,230,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,494.0,1.0,3.0,3.0,1.0
0.04,231,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,497.0,1.0,3.0,3.0,1.0
0.04,232,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,498.0,1.0,1.0,1.0,1.0
0.04,233,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,0.0,1.0,0.0,28.0,501.0,1.0,4.0,3.0,1.0
0.04,234,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,502.0,1.0,0.0,1.0,1.0
0.04,235,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,504.0,1.0,2.0,2.0,1.0
0.04,236,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,508.0,1.0,4.0,4.0,1.0
0.04,237,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,509.0,1.0,1.0,1.0,1.0
0.04,238,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,511.0,1.0,2.0,2.0,1.0
0.04,239,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,512.0,1.0,1.0,1.0,1.0
0.04,240,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,28.0,512.0,1.0,0.0,0.0,1.0
0.04,241,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,514.0,1.0,2.0,2.0,1.0
0.04,242,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,519.0,1.0,5.0,5.0,1.0
0.04,243,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,521.0,1.0,2.0,2.0,1.0
0.04,244,28.0,2.0,26.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,28.0,2.0,0.0,0.0,30.0,522.0,1.0,3.0,1.0,1.0
0.04,245,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,527.0,1.0,3.0,5.0,1.0
0.04,246,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,528.0,1.0,1.0,1.0,1.0
0.04,247,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,30.0,530.0,1.0,3.0,2.0,1.0
0.04,248,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,532.0,1.0,1.0,2.0,1.0
0.04,249,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,534.0,1.0,2.0,2.0,1.0
0.04,250,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,538.0,1.0,4.0,4.0,1.0
0.04,251,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,539.0,1.0,1.0,1.0,1.0
0.04,252,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,30.0,540.0,1.0,2.0,1.0,1.0
0.04,253,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,542.0,1.0,1.0,2.0,1.0
0.04,254,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,30.0,542.0,1.0,0.0,0.0,1.0
0.04,255,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,544.0,1.0,2.0,2.0,1.0
0.04,256,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,549.0,1.0,5.0,5.0,1.0
0.04,257,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,551.0,1.0,2.0,2.0,1.0
0.04,258,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,552.0,1.0,1.0,1.0,1.0
0.04,259,28.0,0.0,28.0,15.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,28.0,0.0,1.0,0.0,30.0,555.0,1.0,5.0,3.0,1.0
0.04,260,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,558.0,1.0,1.0,3.0,1.0
0.04,261,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,560.0,1.0,2.0,2.0,1.0
0.04,262,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,562.0,1.0,2.0,2.0,1.0
0.04,263,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,564.0,1.0,2.0,2.0,1.0
0.04,264,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,0.0,1.0,0.0,30.0,567.0,1.0,4.0,3.0,1.0
0.04,265,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,569.0,1.0,1.0,2.0,1.0
0.04,266,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,0.0,0.0,0.0,30.0,569.0,1.0,1.0,0.0,1.0
0.04,267,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,572.0,1.0,2.0,3.0,1.0
0.04,268,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,572.0,1.0,0.0,0.0,1.0
0.04,269,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,30.0,574.0,1.0,2.0,2.0,1.0
0.04,270,28.0,0.0,28.0,15.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,28.0,0.0,1.0,0.0,30.0,577.0,1.0,5.0,3.0,1.0
0.04,271,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,2.0,30.0,29.0,3.0,1.0,0.0,33.0,580.0,1.0,2.0,3.0,1.0
0.04,272,30.0,5.0,25.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,5.0,0.0,0.0,35.0,582.0,1.0,1.0,2.0,1.0
0.04,273,29.0,5.0,24.0,16.0,5.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,5.0,0.0,0.0,35.0,584.0,1.0,3.0,2.0,1.0
0.04,274,29.0,6.0,23.0,15.0,6.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,6.0,1.0,1.0,36.0,587.0,1.0,3.0,3.0,1.0
0.04,275,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,6.0,0.0,0.0,36.0,589.0,1.0,1.0,2.0,1.0
0.04,276,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,6.0,0.0,0.0,36.0,591.0,1.0,2.0,2.0,1.0
0.04,277,29.0,7.0,22.0,15.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,7.0,1.0,1.0,37.0,592.0,1.0,2.0,1.0,1.0
0.04,278,29.0,7.0,22.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,7.0,0.0,0.0,37.0,595.0,1.0,3.0,3.0,1.0
0.04,279,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,7.0,0.0,0.0,37.0,598.0,1.0,2.0,3.0,1.0
0.04,280,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,7.0,0.0,0.0,37.0,598.0,1.0,0.0,0.0,1.0
0.04,281,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,7.0,0.0,0.0,37.0,600.0,1.0,2.0,2.0,1.0
0.04,282,29.0,6.0,23.0,16.0,6.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,6.0,0.0,0.0,37.0,600.0,1.0,1.0,0.0,1.0
0.04,283,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,7.0,0.0,1.0,38.0,603.0,1.0,2.0,3.0,1.0
0.04,284,29.0,7.0,22.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,7.0,0.0,0.0,38.0,605.0,1.0,3.0,2.0,1.0
0.04,285,30.0,4.0,26.0,16.0,4.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,38.0,609.0,1.0,3.0,4.0,1.0
0.04,286,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,38.0,611.0,1.0,2.0,2.0,1.0
0.04,287,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,38.0,613.0,1.0,2.0,2.0,1.0
0.04,288,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,38.0,617.0,1.0,4.0,4.0,1.0
0.04,289,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,38.0,619.0,1.0,2.0,2.0,1.0
0.04,290,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,1.0,0.0,38.0,620.0,1.0,2.0,1.0,1.0
0.04,291,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,0.0,0.0,38.0,621.0,2.0,1.0,1.0,1.0
0.04,292,28.0,1.0,27.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,28.0,1.0,1.0,0.0,38.0,623.0,2.0,3.0,2.0,1.0
0.04,293,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,38.0,627.0,2.0,3.0,4.0,1.0
0.04,294,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,628.0,2.0,0.0,1.0,1.0
0.04,295,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,630.0,2.0,2.0,2.0,1.0
0.04,296,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,630.0,2.0,0.0,0.0,1.0
0.04,297,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,632.0,2.0,2.0,2.0,1.0
0.04,298,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,634.0,2.0,2.0,2.0,1.0
0.04,299,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,638.0,2.0,4.0,4.0,1.0
0.04,300,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,0.0,0.0,38.0,639.0,2.0,2.0,1.0,1.0
0.04,301,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,642.0,2.0,2.0,3.0,1.0
0.04,302,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,646.0,2.0,4.0,4.0,1.0
0.04,303,30.0,1.0,29.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,38.0,648.0,2.0,2.0,2.0,1.0
0.04,304,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,0.0,0.0,0.0,38.0,650.0,2.0,2.0,2.0,1.0
0.04,305,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,0.0,0.0,0.0,38.0,651.0,2.0,1.0,1.0,1.0
